Species_ID,Genus_ID,Model_ID,Family,Genus,Species,Common_Name,Group,Tribe,Native,PFG_Page,Sportfish,NonGame,Subsistence,Sensitivity,Rarity,Ubiquity,Extent,Tolerance,Robustness,Max_Age,Max_Length,Mean_Length,Mean_Weight,Girth_Index,WL_A,WL_B,Thinning,Thin_Adjustment,Estimated,Cave,Spring,Headwater,Creek,Small_River,Medium_River,Large_River,Lake_Impoundment,Swamp_Marsh,Coastal_Ocean,Riffles,Runs,Pools,Benthic,Surface,Nearshore_Littoral,OpenWater_Pelagic,Mud_Silt,Sand,Gravel,Rock_Rubble,Vegetation,Woody_Debris,Clear,Turbid,Warm,Cool,Cold,Lowlands,Uplands,Lower_Width,Upper_Width,Location_Notes,Habitat_Notes
353,69,-999,Percidae,Etheostoma,nuchale,Watercress Darter,Darter,Etheostoma,Y,583,0,1,0,U,8,0,0,0,0,3,5.5,2.035,0.03,0.15,0.00328,3.11,0.5,0,0,XXX,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,0,1,,
354,69,150,Percidae,Etheostoma,obeyense,Barcheek Darter,Darter,Etheostoma,Y,595,0,1,0,U,4,21.7,0.3,14,4.2,3,8.5,3.145,0.12,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
355,69,-999,Percidae,Etheostoma,occidentale,Westrim Darter,Darter,Etheostoma,Y,553,0,1,0,U,3,0,0,0,0,3,8,4.5,0.35,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,A,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
356,69,-999,Percidae,Etheostoma,okaloosae,Okaloosa Darter,Darter,Etheostoma,Y,570,0,1,0,U,3,0,0,0,0,3,5.5,2.035,0.03,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,A,-999,A,-999,-999,-999,-999,A,-999,-999,A,-999,A,-999,-999,-999,-999,-999,-999,1,5,,
357,69,-999,Percidae,Etheostoma,olivaceum,Sooty Darter,Darter,Etheostoma,Y,585,0,1,0,U,3,0,0,0,0,3,8,2.96,0.1,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,5,,
358,69,151,Percidae,Etheostoma,olmstedi,Tessellated Darter,Darter,Etheostoma,Y,539,0,1,0,M,2,28.3,10.8,32.7,20.9,3,11,5,0.49,0.15,0.00328,3.11,0.5,0.0219,0,XXX,-999,A,A,A,A,-999,A,-999,-999,-999,-999,A,A,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,50,,
359,69,152,Percidae,Etheostoma,oophylax,Guardian Darter,Darter,Etheostoma,Y,590,0,1,0,U,3,24.7,0.3,3.2,2.7,3,7.5,2.775,0.08,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,5,,
360,69,-999,Percidae,Etheostoma,orientale,Eastrim Darter,Darter,Etheostoma,Y,554,0,1,0,U,3,0,0,0,0,3,6.5,3.5,0.16,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,A,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
361,69,-999,Percidae,Etheostoma,osburni,Candy Darter,Darter,Etheostoma,Y,547,0,1,0,U,4,0,0,0,0,3,10,5,0.49,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,-999,A,A,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,50,,
362,69,-999,Percidae,Etheostoma,pallididorsum,Paleback Darter,Darter,Etheostoma,Y,572,0,1,0,U,4,0,0,0,0,3,6,2.22,0.04,0.15,0.00328,3.11,0.5,0,0,XXX,A,A,A,-999,-999,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,0,5,,
363,69,153,Percidae,Etheostoma,parvipinne,Goldstripe Darter,Darter,Etheostoma,Y,573,0,1,0,U,4,2.8,5.9,0.1,1.3,3,7,2.59,0.06,0.15,0.00328,3.11,0.5,0,0,XXX,A,A,A,-999,-999,-999,-999,-999,-999,-999,A,A,A,-999,-999,-999,A,A,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,0,5,,
364,69,-999,Percidae,Etheostoma,percnurum,Duskytail Darter,Darter,Etheostoma,Y,593,0,1,0,U,8,0,0,0,0,3,6.5,3.5,0.16,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,-999,A,A,-999,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,50,,
365,69,-999,Percidae,Etheostoma,perlongum,Waccamaw Darter,Darter,Etheostoma,Y,540,0,1,0,U,4,0,0,0,0,3,9,4.5,0.35,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,,
366,69,-999,Percidae,Etheostoma,phytophilum,Rush Darter,Darter,Etheostoma,Y,574,0,1,0,U,3,0,0,0,0,3,7,4,0.24,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
367,69,-999,Percidae,Etheostoma,planasaxatile,Duck Darter,Darter,Etheostoma,Y,553,0,1,0,U,1,0,0,0,0,3,6.5,3.5,0.16,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,A,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
368,69,154,Percidae,Etheostoma,podostemone,Riverweed Darter,Darter,Etheostoma,Y,541,0,1,0,U,3,18.5,0.3,11.6,3.7,3,7.5,2.775,0.08,0.15,0.00328,3.11,0.5,-0.0293,0,XXX,-999,-999,A,A,-999,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,25,,
369,69,155,Percidae,Etheostoma,proeliare,Cypress Darter,Darter,Etheostoma,Y,598,0,1,0,U,3,5.1,6.6,0.5,2.5,3,5,1.85,0.02,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,A,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
370,69,-999,Percidae,Etheostoma,pseudovulatum,Egg-Mimic Darter,Darter,Etheostoma,Y,590,0,1,0,U,3,0,0,0,0,3,6,2.22,0.04,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,5,,
371,69,156,Percidae,Etheostoma,punctulatum,Stippled Darter,Darter,Etheostoma,Y,571,0,1,0,U,3,23.3,1.5,19.9,8.7,3,10,5,0.49,0.15,0.00328,3.11,0.5,0.0296,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,A,-999,-999,-999,-999,-999,-999,-999,0,25,,
372,69,-999,Percidae,Etheostoma,pyrrhogaster,Firebelly Darter,Darter,Etheostoma,Y,555,0,1,0,U,6,0,0,0,0,3,7,2.59,0.06,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
373,69,157,Percidae,Etheostoma,radiosum,Orangebelly Darter,Darter,Etheostoma,Y,575,0,1,0,U,1,39.2,1,21.5,9.2,3,8.5,3.145,0.12,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,A,-999,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
374,69,158,Percidae,Etheostoma,rafinesquei,Kentucky Darter,Darter,Etheostoma,Y,551,0,1,0,U,3,40.1,0.1,26.5,4.7,3,6.5,2.405,0.05,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,-999,-999,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,25,,
375,69,159,Percidae,Etheostoma,ramseyi,Alabama Darter,Darter,Etheostoma,Y,557,0,1,0,U,3,26.7,0.4,8.9,4.3,3,6,3.5,0.16,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
376,69,-999,Percidae,Etheostoma,raneyi,Yazoo Darter,Darter,Etheostoma,Y,558,0,1,0,U,6,0,0,0,0,3,6,3.5,0.16,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,5,,
377,69,-999,Percidae,Etheostoma,rubrum,Bayou Darter,Darter,Etheostoma,Y,563,0,1,0,U,6,0,0,0,0,3,5.5,2.035,0.03,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
378,69,160,Percidae,Etheostoma,rufilineatum,Redline Darter,Darter,Etheostoma,Y,562,0,1,0,U,1,9.3,2.3,16.8,7,3,8.5,4,0.24,0.15,0.00328,3.11,0.5,-0.0295,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,1,50,,
379,69,161,Percidae,Etheostoma,rupestre,Rock Darter,Darter,Etheostoma,Y,544,0,1,0,U,3,5.3,1.2,5,3.1,3,8,2.96,0.1,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
380,69,162,Percidae,Etheostoma,sagitta,Arrow Darter,Darter,Etheostoma,Y,569,0,1,0,U,7,23.1,0.4,2,2.5,3,12,5.5,0.66,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,A,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
381,69,163,Percidae,Etheostoma,sanguifluum,Bloodfin Darter,Darter,Etheostoma,Y,565,0,1,0,U,6,10.8,0.4,19.2,4.1,3,9,4.5,0.35,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,-999,A,A,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,50,,
382,69,-999,Percidae,Etheostoma,scotti,Cherokee Darter,Darter,Etheostoma,Y,560,0,1,0,U,6,0,0,0,0,3,5,1.85,0.02,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,-999,-999,-999,-999,-999,A,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,25,,
383,69,-999,Percidae,Etheostoma,sellare,Maryland Darter,Darter,Etheostoma,Y,543,0,1,0,U,8,0,0,0,0,3,8.5,3.145,0.12,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,5,,
384,69,164,Percidae,Etheostoma,serrifer,Sawcheek Darter,Darter,Etheostoma,Y,599,0,1,0,U,3,9.8,2.7,0.5,2.4,3,7,2.59,0.06,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,-999,-999,A,A,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,0,25,Uncommon in southern half of range,
385,69,165,Percidae,Etheostoma,simoterum,Snubnose Darter,Darter,Etheostoma,Y,552,0,1,0,U,3,8.8,2.3,9.4,5.7,3,8,4,0.24,0.15,0.00328,3.11,0.5,0.0296,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,A,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
386,69,-999,Percidae,Etheostoma,sitikuense,Citico Darter,Darter,Etheostoma,Y,594,0,1,0,U,8,0,0,0,0,3,5,1.85,0.02,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,A,A,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,5,,
387,69,-999,Percidae,Etheostoma,smithi,Slabrock Darter,Darter,Etheostoma,Y,595,0,1,0,U,4,0,0,0,0,3,6,2.22,0.04,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,A,-999,A,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,50,,
388,69,-999,Percidae,Etheostoma,sp.,Lower Coosa Darter,Darter,Etheostoma,Y,,0,1,0,U,7,0,0,0,0,3,8,4,0.24,0.15,0.00328,3.11,0.5,0,0,XXX,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,,
389,69,-999,Percidae,Etheostoma,sp.,Upper Coosa Darter,Darter,Etheostoma,Y,,0,1,0,U,7,0,0,0,0,3,8,4,0.24,0.15,0.00328,3.11,0.5,0,0,XXX,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,,
390,69,-999,Percidae,Etheostoma,sp.,Longhunt Darter,Darter,Etheostoma,Y,,0,1,0,U,5,0,0,0,0,3,8,4,0.24,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,A,A,A,-999,-999,A,-999,-999,-999,-999,-999,-999,1,50,,
391,69,-999,Percidae,Etheostoma,sp.,Caney Fork Darter,Darter,Etheostoma,Y,578,0,1,0,U,1,0,0,0,0,3,7,4,0.24,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
392,69,-999,Percidae,Etheostoma,sp.,Ozark Darter,Darter,Etheostoma,Y,578,0,1,0,U,1,0,0,0,0,3,7,4,0.24,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
393,69,-999,Percidae,Etheostoma,sp.,Sheltowee Darter,Darter,Etheostoma,Y,578,0,1,0,U,1,0,0,0,0,3,7,4,0.24,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
394,69,-999,Percidae,Etheostoma,sp.,Blueface Darter,Darter,Etheostoma,Y,,0,1,0,U,8,0,0,0,0,3,7,4,0.24,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,-999,-999,-999,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,-999,-999,-999,-999,0,5,,
395,69,-999,Percidae,Etheostoma,sp.,Locust Fork Darter,Darter,Etheostoma,Y,,0,1,0,U,8,0,0,0,0,3,7,4,0.24,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,-999,-999,-999,-999,-999,A,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,25,,
396,69,-999,Percidae,Etheostoma,sp.,Sipsey Darter,Darter,Etheostoma,Y,,0,1,0,U,8,0,0,0,0,3,7,4,0.24,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,-999,-999,-999,-999,-999,A,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,25,,
397,69,166,Percidae,Etheostoma,spectabile,Orangethroat Darter,Darter,Etheostoma,Y,578,0,1,0,M,1,21.2,14.4,26.8,19.5,3,7,2.59,0.06,0.15,0.00328,3.11,0.5,0.1197,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
398,69,-999,Percidae,Etheostoma,spilotum,Cumberland Plateau Darter,Darter,Etheostoma,Y,569,0,1,0,U,7,0,0,0,0,3,12,5.5,0.66,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,A,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
399,69,167,Percidae,Etheostoma,squamiceps,Spottail Darter,Darter,Etheostoma,Y,587,0,1,0,M,2,20.6,0.9,3.4,3.9,3,9,4.5,0.35,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,A,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
400,69,168,Percidae,Etheostoma,stigmaeum,Speckled Darter,Darter,Etheostoma,Y,541,0,1,0,U,2,15,6.7,18.4,11.9,3,6,2.22,0.04,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,A,A,A,-999,-999,A,-999,-999,-999,-999,-999,-999,1,50,,
401,69,-999,Percidae,Etheostoma,striatulum,Striated Darter,Darter,Etheostoma,Y,597,0,1,0,U,8,0,0,0,0,3,5.5,2.035,0.03,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,5,,
402,69,-999,Percidae,Etheostoma,susanae,Cumberland Darter,Darter,Etheostoma,Y,,0,1,0,U,5,0,0,0,0,3,8,4.5,0.35,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,A,-999,A,-999,-999,-999,-999,A,A,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,50,,
403,69,169,Percidae,Etheostoma,swaini,Gulf Darter,Darter,Etheostoma,Y,582,0,1,0,U,3,15.4,4.3,6.8,7.5,3,8,2.96,0.1,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,A,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,0,50,,
404,69,170,Percidae,Etheostoma,swannanoa,Swannanoa Darter,Darter,Etheostoma,Y,546,0,1,0,U,3,4.9,0.5,2.8,1.9,3,9,4.5,0.35,0.15,0.00328,3.11,0.5,0.0094,0,XXX,-999,-999,-999,A,A,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,50,,
405,69,171,Percidae,Etheostoma,tallapoosae,Tallapoosa Darter,Darter,Etheostoma,Y,557,0,1,0,U,3,74.4,0.2,93.9,9.9,3,8,4.5,0.35,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,-999,-999,-999,-999,-999,A,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,25,,
406,69,-999,Percidae,Etheostoma,tecumsehi,Shawnee Darter,Darter,Etheostoma,Y,581,0,1,0,U,3,0,0,0,0,3,5.5,2.035,0.03,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
407,69,-999,Percidae,Etheostoma,tennesseense,Tennessee Darter,Darter,Etheostoma,Y,553,0,1,0,U,3,0,0,0,0,3,7,4,0.24,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,A,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
408,69,-999,Percidae,Etheostoma,tetrazonum,Missouri Saddled Darter,Darter,Etheostoma,Y,548,0,1,0,U,3,0,0,0,0,3,9,4.5,0.35,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,-999,A,A,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,50,,
409,69,172,Percidae,Etheostoma,thalassinum,Seagreen Darter,Darter,Etheostoma,Y,545,0,1,0,U,3,21,0.5,20.8,5.9,3,8,2.96,0.1,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
410,69,173,Percidae,Etheostoma,tippecanoe,Tippecanoe Darter,Darter,Etheostoma,Y,568,0,1,0,S,3,1.3,1.4,1.2,1.3,3,4.5,1.665,0.02,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,-999,A,A,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,50,,
411,69,-999,Percidae,Etheostoma,trisella,Trispot Darter,Darter,Etheostoma,Y,573,0,1,0,U,8,0,0,0,0,3,6,2.22,0.04,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,A,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,25,,
412,69,-999,Percidae,Etheostoma,tuscumbia,Tuscumbia Darter,Darter,Etheostoma,Y,573,0,1,0,U,3,0,0,0,0,3,6,2.22,0.04,0.15,0.00328,3.11,0.5,0,0,XXX,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,0,1,,
413,69,-999,Percidae,Etheostoma,uniporum,Current Darter,Darter,Etheostoma,Y,580,0,1,0,U,1,0,0,0,0,3,6,3.5,0.16,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,-999,-999,-999,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,5,,
414,69,174,Percidae,Etheostoma,variatum,Variegate Darter,Darter,Etheostoma,Y,548,0,1,0,S,2,7.6,3.2,10.3,6.2,3,11,5,0.49,0.15,0.00328,3.11,0.5,-0.0533,0,XXX,-999,-999,-999,A,A,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,A,A,-999,-999,A,-999,-999,-999,-999,-999,-999,5,50,,
415,69,175,Percidae,Etheostoma,virgatum,Striped Darter,Darter,Etheostoma,Y,596,0,1,0,U,3,13.1,0.4,2.4,2.2,3,8,2.96,0.1,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,A,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,50,,
416,69,176,Percidae,Etheostoma,vitreum,Glassy Darter,Darter,Etheostoma,Y,537,0,1,0,S,3,13,1.6,13.9,6.4,3,6.5,2.405,0.05,0.15,0.00328,3.11,0.5,-0.0594,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,-999,A,-999,A,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
417,69,-999,Percidae,Etheostoma,vulneratum,Wounded Darter,Darter,Etheostoma,Y,566,0,1,0,U,3,0,0,0,0,3,8,4,0.24,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,-999,A,A,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,50,,
418,69,-999,Percidae,Etheostoma,wapiti,Boulder Darter,Darter,Etheostoma,Y,566,0,1,0,U,8,0,0,0,0,3,8.5,3.145,0.12,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,-999,A,A,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,50,,
419,69,177,Percidae,Etheostoma,whipplei,Redfin Darter,Darter,Etheostoma,Y,574,0,1,0,U,3,20.7,3.2,20.2,10.7,3,9,4.5,0.35,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,A,A,A,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
420,69,178,Percidae,Etheostoma,zonale,Banded Darter,Darter,Etheostoma,Y,549,0,1,0,S,2,7.2,13,38.1,14.9,3,8,2.96,0.08,0.15,0.00245,3.19,0.52,-0.0254,0,XXX,-999,-999,A,A,A,-999,-999,-999,-999,A,-999,-999,A,-999,-999,-999,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,50,,
421,69,-999,Percidae,Etheostoma,zonifer,Backwater Darter,Darter,Etheostoma,Y,600,0,1,0,U,4,0,0,0,0,3,4.5,1.665,0.02,0.15,0.00328,3.11,0.5,0,0,XXX,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,A,-999,-999,-999,A,-999,-999,-999,-999,-999,-999,-999,-999,1,25,,
422,69,179,Percidae,Etheostoma,zonistium,Bandfin Darter,Darter,Etheostoma,Y,556,0,1,0,U,3,10.8,0.4,0.9,1.5,3,7,2.59,0.06,0.15,0.00328,3.11,0.5,0,0,XXX,-999,A,A,A,-999,-999,-999,-999,-999,-999,-999,A,A,-999,-999,-999,-999,A,A,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,25,,
